UF;CD_UF;CD_MUNICIPIO;MUN;POP_EST;CD_MUN_IBGE;CD_MUN;AREA_MUN;DENS_POP
MG;31.0;13602.0;Careaçu;7029.0;3113602.0;3113602;181.009;38.8
SC;42.0;1604.0;Arroio Trinta;3628.0;4201604.0;4201604;93.53;38.8
PB;25.0;700.0;São João do Rio do Peixe;18468.0;2500700.0;2500700;476.238;38.8
RN;24.0;4705.0;Ipanguaçu;14539.0;2404705.0;2404705;374.245;38.8
SC;42.0;5803.0;Garuva;19554.0;4205803.0;4205803;503.595;38.8
CE;23.0;2057.0;Barroquinha;14977.0;2302057.0;2302057;385.583;38.8
BA;29.0;33505.0;Wenceslau Guimarães;25430.0;2933505.0;2933505;655.057;38.8
CE;23.0;7007.0;Jaguaruana;33070.0;2307007.0;2307007;854.362;38.7
SC;42.0;556.0;Águas Frias;2963.0;4200556.0;4200556;76.631;38.7
PE;26.0;6705.0;Ibirajuba;7344.0;2606705.0;2606705;189.596;38.7
SP;35.0;39400.0;Piratininga;15554.0;3539400.0;3539400;402.409;38.7
SP;35.0;53302.0;Tambaú;21682.0;3553302.0;3553302;561.788;38.6
SE;28.0;5307.0;Pirambu;8037.0;2805307.0;2805307;208.681;38.5
ES;32.0;508.0;Apiacá;7474.0;3200508.0;3200508;193.984;38.5
ES;32.0;1159.0;Brejetuba;13642.0;3201159.0;3201159;354.404;38.5
SP;35.0;33304.0;Nova Luzitânia;2838.0;3533304.0;3533304;73.816;38.4
MG;31.0;42403.0;Moema;7778.0;3142403.0;3142403;202.705;38.4
SP;35.0;808.0;Alfredo Marcondes;4556.0;3500808.0;3500808;118.915;38.3
RS;43.0;802.0;Antônio Prado;13328.0;4300802.0;4300802;347.541;38.3
MG;31.0;25002.0;Ewbank da Câmara;3977.0;3125002.0;3125002;103.834;38.3
PB;25.0;10006.0;Nazarezinho;7392.0;2510006.0;2510006;193.203;38.3
SC;42.0;10803.0;Meleiro;7127.0;4210803.0;4210803;186.439;38.2
PR;41.0;20903.0;Quedas do Iguaçu;31405.0;4120903.0;4120903;821.503;38.2
RN;24.0;4606.0;Ielmo Marinho;11903.0;2404606.0;2404606;312.028;38.1
RS;43.0;3509.0;Camaquã;63959.0;4303509.0;4303509;1680.168;38.1
SE;28.0;4201.0;Monte Alegre de Sergipe;14732.0;2804201.0;2804201;386.912;38.1
SP;35.0;44905.0;Sales Oliveira;11654.0;3544905.0;3544905;305.776;38.1
AL;27.0;1902.0;Chã Preta;6010.0;2701902.0;2701902;157.831;38.1
GO;52.0;15801.0;Palmelo;2273.0;5215801.0;5215801;59.809;38.0
MG;31.0;52303.0;Porto Firme;10825.0;3152303.0;3152303;284.777;38.0
RJ;33.0;5703.0;Sumidouro;15690.0;3305703.0;3305703;413.407;38.0
PB;25.0;9602.0;Monte Horebe;4435.0;2509602.0;2509602;116.854;38.0
MG;31.0;49507.0;Pequeri;3448.0;3149507.0;3149507;90.833;38.0
AL;27.0;1209.0;Cacimbinhas;10701.0;2701209.0;2701209;281.692;38.0
SC;42.0;18756.0;Tunápolis;5054.0;4218756.0;4218756;132.939;38.0
BA;29.0;5008.0;Caculé;23246.0;2905008.0;2905008;610.983;38.0
BA;29.0;18407.0;Juazeiro;254481.0;2918407.0;2918407;6721.237;37.9
SP;35.0;33254.0;Novais;4469.0;3533254.0;3533254;117.772;37.9
RN;24.0;6809.0;Lajes Pintadas;4939.0;2406809.0;2406809;130.211;37.9
PB;25.0;12101.0;Pombal;33796.0;2512101.0;2512101;894.099;37.8
MG;31.0;21902.0;Divinésia;4426.0;3121902.0;3121902;116.97;37.8
BA;29.0;5800.0;Camamu;31775.0;2905800.0;2905800;839.702;37.8
CE;23.0;754.0;Amontada;44342.0;2300754.0;2300754;1175.044;37.7
BA;29.0;13804.0;Ipecaetá;14064.0;2913804.0;2913804;372.565;37.7
MG;31.0;60900.0;São Brás do Suaçuí;4133.0;3160900.0;3160900;110.019;37.6
AL;27.0;5903.0;Olho d'Água Grande;4384.0;2705903.0;2705903;117.006;37.5
RN;24.0;604.0;Almino Afonso;4806.0;2400604.0;2400604;128.038;37.5
PR;41.0;17255.0;Nova Prata do Iguaçu;13196.0;4117255.0;4117255;352.565;37.4
RS;43.0;12385.0;Monte Belo do Sul;2609.0;4312385.0;4312385;69.726;37.4
SE;28.0;2304.0;Frei Paulo;14884.0;2802304.0;2802304;399.178;37.3
MG;31.0;66907.0;Serrania;7802.0;3166907.0;3166907;209.27;37.3
SP;35.0;20202.0;Igaratá;10904.0;3520202.0;3520202;292.953;37.2
PA;15.0;7102.0;São Caetano de Odivelas;17248.0;1507102.0;1507102;464.166;37.2
SC;42.0;3105.0;Caibi;6431.0;4203105.0;4203105;173.079;37.2
PR;41.0;4659.0;Carambeí;24159.0;4104659.0;4104659;649.68;37.2
SC;42.0;17550.0;Serra Alta;3367.0;4217550.0;4217550;90.564;37.2
ES;32.0;2900.0;Itarana;10984.0;3202900.0;3202900;295.189;37.2
PI;22.0;9351.0;Santana do Piauí;4174.0;2209351.0;2209351;112.189;37.2
AL;27.0;8956.0;Senador Rui Palmeira;12549.0;2708956.0;2708956;338.569;37.1
PI;22.0;5805.0;Luzilândia;26204.0;2205805.0;2205805;705.599;37.1
SP;35.0;33007.0;Nova Granada;19725.0;3533007.0;3533007;531.796;37.1
PR;41.0;10409.0;Indianópolis;4531.0;4110409.0;4110409;122.622;37.0
MA;21.0;5708.0;Lago da Pedra;45875.0;2105708.0;2105708;1240.444;37.0
CE;23.0;7908.0;Martinópole;11232.0;2307908.0;2307908;303.445;37.0
RN;24.0;4853.0;Itajá;7531.0;2404853.0;2404853;203.624;37.0
AL;27.0;7404.0;Porto de Pedras;9508.0;2707404.0;2707404;257.105;37.0
MG;31.0;23528.0;Durandé;8038.0;3123528.0;3123528;217.461;37.0
TO;17.0;20804.0;Sítio Novo do Tocantins;11334.0;1720804.0;1720804;307.095;36.9
PB;25.0;13158.0;Santa Cecília;8031.0;2513158.0;2513158;217.577;36.9
SP;35.0;8702.0;Caconde;17266.0;3508702.0;3508702;468.214;36.9
SE;28.0;5208.0;Pinhão;5769.0;2805208.0;2805208;156.373;36.9
SC;42.0;4756.0;Cunhataí;2018.0;4204756.0;4204756;54.811;36.8
RN;24.0;1404.0;Baía Formosa;9098.0;2401404.0;2401404;247.484;36.8
RN;24.0;505.0;Alexandria;14042.0;2400505.0;2400505;381.205;36.8
PB;25.0;7705.0;Juazeirinho;17488.0;2507705.0;2507705;474.606;36.8
SP;35.0;21101.0;Ipeúna;6999.0;3521101.0;3521101;190.01;36.8
RN;24.0;2907.0;Coronel João Pessoa;4315.0;2402907.0;2402907;117.139;36.8
MG;31.0;43104.0;Monte Carmelo;49354.0;3143104.0;3143104;1343.035;36.7
AL;27.0;2702.0;Feliz Deserto;4038.0;2702702.0;2702702;110.062;36.7
SP;35.0;9403.0;Cajuru;24217.0;3509403.0;3509403;660.088;36.7
SP;35.0;34757.0;Ouroeste;10596.0;3534757.0;3534757;288.648;36.7
SP;35.0;41901.0;Queluz;9146.0;3541901.0;3541901;249.399;36.7
MA;21.0;3109.0;Cedral;10444.0;2103109.0;2103109;285.211;36.6
MG;31.0;29301.0;Iapu;12486.0;3129301.0;3129301;340.994;36.6
SP;35.0;56958.0;Vitória Brasil;1826.0;3556958.0;3556958;49.832;36.6
MG;31.0;11002.0;Campestre;21143.0;3111002.0;3111002;577.843;36.6
MG;31.0;30556.0;Imbé de Minas;7208.0;3130556.0;3130556;196.735;36.6
RN;24.0;7203.0;Macau;28384.0;2407203.0;2407203;775.302;36.6
MG;31.0;16308.0;Cipotânea;5599.0;3116308.0;3116308;153.479;36.5
CE;23.0;10803.0;Pereiro;15869.0;2310803.0;2310803;435.868;36.4
PB;25.0;8802.0;Malta;6259.0;2508802.0;2508802;172.01;36.4
MG;31.0;65503.0;Sardoá;5164.0;3165503.0;3165503;141.904;36.4
CE;23.0;6207.0;Itaiçaba;7779.0;2306207.0;2306207;213.604;36.4
RN;24.0;10009.0;Pilões;3010.0;2410009.0;2410009;82.69;36.4
SP;35.0;23701.0;Itirapuã;5861.0;3523701.0;3523701;161.118;36.4
RS;43.0;10009.0;Ibirubá;22082.0;4310009.0;4310009;607.185;36.4
PB;25.0;13653.0;Joca Claudino;2606.0;2513653.0;2513653;71.799;36.3
MG;31.0;51602.0;Planura;11484.0;3151602.0;3151602;317.52;36.2
ES;32.0;3908.0;Nova Venécia;52084.0;3203908.0;3203908;1439.571;36.2
RS;43.0;6007.0;Crissiumal;13127.0;4306007.0;4306007;362.194;36.2
SP;35.0;45001.0;Salesópolis;15396.0;3545001.0;3545001;424.997;36.2
PR;41.0;10953.0;Itaipulândia;11984.0;4110953.0;4110953;330.846;36.2
BA;29.0;23100.0;Olindina;23085.0;2923100.0;2923100;637.317;36.2
MG;31.0;59902.0;Santo Antônio do Amparo;17651.0;3159902.0;3159902;488.885;36.1
GO;52.0;10208.0;Iporá;36983.0;5210208.0;5210208;1027.249;36.0
SP;35.0;54409.0;Terra Roxa;7985.0;3554409.0;3554409;221.541;36.0
RS;43.0;15107.0;Porto Xavier;10132.0;4315107.0;4315107;281.497;36.0
ES;32.0;805.0;Baixo Guandu;32694.0;3200805.0;3200805;909.039;36.0
SP;35.0;35309.0;Palmital;19767.0;3535309.0;3535309;548.407;36.0
SC;42.0;5191.0;Ermo;2349.0;4205191.0;4205191;65.311;36.0
MA;21.0;6003.0;Lima Campos;11558.0;2106003.0;2106003;321.932;35.9
SP;35.0;26001.0;Junqueirópolis;20878.0;3526001.0;3526001;582.565;35.8
MG;31.0;24906.0;Eugenópolis;11075.0;3124906.0;3124906;309.395;35.8
MG;31.0;19906.0;Córrego do Bom Jesus;4429.0;3119906.0;3119906;123.651;35.8
MG;31.0;43203.0;Monte Santo de Minas;21301.0;3143203.0;3143203;594.632;35.8
RS;43.0;18051.0;São Domingos do Sul;2808.0;4318051.0;4318051;78.67;35.7
PR;41.0;26009.0;São Sebastião da Amoreira;8100.0;4126009.0;4126009;226.872;35.7
BA;29.0;7301.0;Castro Alves;25471.0;2907301.0;2907301;713.789;35.7
SP;35.0;15608.0;Fernando Prestes;6066.0;3515608.0;3515608;169.99;35.7
SC;42.0;14151.0;Princesa;3054.0;4214151.0;4214151;85.598;35.7
GO;52.0;10562.0;Itaguari;5088.0;5210562.0;5210562;142.652;35.7
SP;35.0;24907.0;Jambeiro;6575.0;3524907.0;3524907;184.413;35.7
RS;43.0;4903.0;Casca;9689.0;4304903.0;4304903;272.041;35.6
MG;31.0;20409.0;Cristiano Otoni;4735.0;3120409.0;3120409;132.872;35.6
BA;29.0;11006.0;Floresta Azul;11442.0;2911006.0;2911006;321.013;35.6
RN;24.0;13607.0;Severiano Melo;5623.0;2413607.0;2413607;157.85;35.6
PR;41.0;25704.0;São Miguel do Iguaçu;30198.0;4125704.0;4125704;851.917;35.4
RS;43.0;13490.0;Novo Barreiro;4371.0;4313490.0;4313490;123.344;35.4
SP;35.0;50209.0;São Miguel Arcanjo;32904.0;3550209.0;3550209;930.339;35.4
RS;43.0;9704.0;Humaitá;4774.0;4309704.0;4309704;135.01;35.4
MG;31.0;51701.0;Poço Fundo;16791.0;3151701.0;3151701;474.244;35.4
SC;42.0;11504.0;Nova Trento;14252.0;4211504.0;4211504;402.852;35.4
SP;35.0;36257.0;Parisi;3001.0;3536257.0;3536257;84.737;35.4
AL;27.0;9202.0;Traipu;24124.0;2709202.0;2709202;681.577;35.4
MG;31.0;52709.0;Prados;9327.0;3152709.0;3152709;264.115;35.3
AL;27.0;6406.0;Pão de Açúcar;24291.0;2706406.0;2706406;688.87;35.3
MG;31.0;36603.0;Nova União;6083.0;3136603.0;3136603;172.131;35.3
SP;35.0;32702.0;Nipoã;4860.0;3532702.0;3532702;137.609;35.3
MG;31.0;39805.0;Mar de Espanha;13119.0;3139805.0;3139805;371.6;35.3
AL;27.0;7602.0;Quebrangulo;11305.0;2707602.0;2707602;319.829;35.3
MG;31.0;28501.0;Guarará;3132.0;3128501.0;3128501;88.655;35.3
BA;29.0;25253.0;Ponto Novo;18670.0;2925253.0;2925253;530.144;35.2
PR;41.0;21901.0;Ribeirão do Pinhal;13180.0;4121901.0;4121901;374.732;35.2
CE;23.0;11504.0;Quixeré;21607.0;2311504.0;2311504;613.099;35.2
PB;25.0;13984.0;São Francisco;3190.0;2513984.0;2513984;90.724;35.2
MG;31.0;33006.0;Itamonte;15193.0;3133006.0;3133006;431.792;35.2
PA;15.0;2608.0;Colares;13526.0;1502608.0;1502608;384.068;35.2
RN;24.0;9308.0;Patu;11245.0;2409308.0;2409308;319.135;35.2
SP;35.0;36109.0;Pardinho;7382.0;3536109.0;3536109;209.894;35.2
PB;25.0;16755.0;Tenório;3069.0;2516755.0;2516755;87.452;35.1
MA;21.0;7704.0;Paraibano;18619.0;2107704.0;2107704;530.517;35.1
MA;21.0;12506.0;Tutóia;55041.0;2112506.0;2112506;1566.08;35.1
RS;43.0;1107.0;Arroio dos Ratos;14923.0;4301107.0;4301107;425.791;35.0
PB;25.0;2805.0;Brejo do Cruz;14050.0;2502805.0;2502805;401.315;35.0
MG;31.0;30507.0;Ilicínea;13171.0;3130507.0;3130507;376.341;35.0
CE;23.0;4301.0;Farias Brito;18557.0;2304301.0;2304301;530.54;35.0
AL;27.0;4906.0;Mar Vermelho;3212.0;2704906.0;2704906;91.741;35.0
SP;35.0;25508.0;Joanópolis;13095.0;3525508.0;3525508;374.293;35.0
RS;43.0;4663.0;Capão do Leão;27389.0;4304663.0;4304663;783.196;35.0
PA;15.0;8035.0;Tracuateua;30373.0;1508035.0;1508035;868.025;35.0
SE;28.0;5802.0;Riachão do Dantas;18579.0;2805802.0;2805802;530.607;35.0
PR;41.0;23501.0;Santa Helena;26341.0;4123501.0;4123501;754.701;34.9
BA;29.0;16906.0;Itiruçu;11261.0;2916906.0;2916906;322.243;34.9
CE;23.0;2206.0;Beberibe;55666.0;2302206.0;2302206;1596.751;34.9
PR;41.0;6506.0;Coronel Vivida;23859.0;4106506.0;4106506;684.417;34.9
MG;31.0;32206.0;Itaguara;14325.0;3132206.0;3132206;410.468;34.9
PA;15.0;4406.0;Marapanim;28105.0;1504406.0;1504406;804.625;34.9
RS;43.0;23507.0;Vista Alegre;2712.0;4323507.0;4323507;77.63;34.9
PB;25.0;13406.0;Santa Luzia;15387.0;2513406.0;2513406;440.766;34.9
AL;27.0;3403.0;Jacaré dos Homens;5182.0;2703403.0;2703403;148.992;34.8
PR;41.0;16059.0;Missal;11301.0;4116059.0;4116059;324.397;34.8
ES;32.0;4609.0;Santa Teresa;23796.0;3204609.0;3204609;683.032;34.8
MG;31.0;11606.0;Campos Gerais;26809.0;3111606.0;3111606;769.504;34.8
SP;35.0;53401.0;Tanabi;26021.0;3553401.0;3553401;747.218;34.8
PB;25.0;4157.0;Casserengue;7056.0;2504157.0;2504157;202.761;34.8
SP;35.0;49003.0;São Francisco;2629.0;3549003.0;3549003;75.579;34.8
RS;43.0;22004.0;Triunfo;28414.0;4322004.0;4322004;817.625;34.8
PB;25.0;12747.0;Riachão;2964.0;2512747.0;2512747;85.291;34.8
CE;23.0;5407.0;Icó;64802.0;2305407.0;2305407;1865.862;34.7
RS;43.0;23309.0;Vila Flores;3736.0;4323309.0;4323309;107.703;34.7
SP;35.0;21903.0;Itajobi;17420.0;3521903.0;3521903;502.066;34.7
CE;23.0;9508.0;Orós;20019.0;2309508.0;2309508;577.526;34.7
PR;41.0;608.0;Alto Paraná;14138.0;4100608.0;4100608;407.719;34.7
MG;31.0;38658.0;Lontra;8968.0;3138658.0;3138658;258.925;34.6
PE;26.0;7703.0;Itapetim;14232.0;2607703.0;2607703;411.901;34.6
MG;31.0;17702.0;Conceição do Rio Verde;12780.0;3117702.0;3117702;369.681;34.6
GO;52.0;19308.0;Santa Helena de Goiás;39481.0;5219308.0;5219308;1142.337;34.6
RS;43.0;18432.0;São João do Polêsine;2707.0;4318432.0;4318432;78.32;34.6
SC;42.0;1802.0;Atalanta;3270.0;4201802.0;4201802;94.383;34.6
PA;15.0;3309.0;Igarapé-Miri;68955.0;1503309.0;1503309;1996.79;34.5
ES;32.0;102.0;Afonso Cláudio;32446.0;3200102.0;3200102;941.188;34.5
MG;31.0;35902.0;Jesuânia;5296.0;3135902.0;3135902;153.852;34.4
SC;42.0;1901.0;Aurora;7127.0;4201901.0;4201901;207.045;34.4
SP;35.0;1509.0;Alvinlândia;2923.0;3501509.0;3501509;84.879;34.4
TO;17.0;20200.0;São Miguel do Tocantins;13939.0;1720200.0;1720200;406.957;34.3
RS;43.0;12302.0;Miraguaí;4506.0;4312302.0;4312302;131.236;34.3
SE;28.0;5000.0;Pedra Mole;2818.0;2805000.0;2805000;82.211;34.3
RS;43.0;10306.0;Ilópolis;4245.0;4310306.0;4310306;123.602;34.3
RN;24.0;13508.0;Serrinha;6609.0;2413508.0;2413508;193.351;34.2
RN;24.0;1453.0;Baraúna;28268.0;2401453.0;2401453;825.681;34.2
BA;29.0;1908.0;Aporá;16379.0;2901908.0;2901908;479.262;34.2
MA;21.0;6326.0;Maracaçumé;21686.0;2106326.0;2106326;635.758;34.1
MG;31.0;42304.0;Moeda;5291.0;3142304.0;3142304;155.112;34.1
MG;31.0;20508.0;Cristina;10627.0;3120508.0;3120508;311.33;34.1
PE;26.0;11002.0;Petrolândia;35991.0;2611002.0;2611002;1056.589;34.1
SE;28.0;3401.0;Japoatã;13707.0;2803401.0;2803401;402.353;34.1
PB;25.0;9701.0;Monteiro;33742.0;2509701.0;2509701;992.62;34.0
ES;32.0;359.0;Alto Rio Novo;7747.0;3200359.0;3200359;227.617;34.0
MG;31.0;69059.0;Tocos do Moji;3899.0;3169059.0;3169059;114.705;34.0
CE;23.0;7502.0;Lavras da Mangabeira;32123.0;2307502.0;2307502;945.263;34.0
MG;31.0;61908.0;São Gonçalo do Rio Abaixo;12353.0;3161908.0;3161908;363.828;34.0
SE;28.0;2205.0;Feira Nova;6207.0;2802205.0;2802205;183.273;33.9
SC;42.0;5175.0;Entre Rios;3525.0;4205175.0;4205175;103.888;33.9
PR;41.0;10003.0;Iguaraçu;5599.0;4110003.0;4110003;164.983;33.9
SP;35.0;14924.0;Elisiário;3189.0;3514924.0;3514924;93.98;33.9
SC;42.0;11454.0;Nova Itaberaba;4648.0;4211454.0;4211454;137.388;33.8
PB;25.0;17209.0;Vieirópolis;4974.0;2517209.0;2517209;147.098;33.8
RJ;33.0;5406.0;Sapucaia;18289.0;3305406.0;3305406;540.673;33.8
SC;42.0;1273.0;Arabutã;4487.0;4201273.0;4201273;132.779;33.8
PR;41.0;6308.0;Corbélia;17862.0;4106308.0;4106308;529.137;33.8
SC;42.0;5308.0;Faxinal dos Guedes;11486.0;4205308.0;4205308;340.07;33.8
SP;35.0;4404.0;Avanhandava;11438.0;3504404.0;3504404;338.37;33.8
MG;31.0;2506.0;Amparo do Serra;4595.0;3102506.0;3102506;136.186;33.7
ES;32.0;1704.0;Conceição do Castelo;12448.0;3201704.0;3201704;369.778;33.7
MG;31.0;20607.0;Crucilândia;5633.0;3120607.0;3120607;167.164;33.7
PA;15.0;4307.0;Maracanã;27207.0;1504307.0;1504307;807.628;33.7
SC;42.0;4103.0;Caxambu do Sul;4732.0;4204103.0;4204103;140.873;33.6
RN;24.0;2402.0;Carnaúba dos Dantas;8267.0;2402402.0;2402402;246.308;33.6
BA;29.0;10503.0;Entre Rios;39902.0;2910503.0;2910503;1187.766;33.6
SP;35.0;25805.0;Júlio Mesquita;4308.0;3525805.0;3525805;128.183;33.6
MG;31.0;35100.0;Janaúba;73281.0;3135100.0;3135100;2181.319;33.6
BA;29.0;4605.0;Brumado;74095.0;2904605.0;2904605;2207.612;33.6
BA;29.0;3235.0;Barro Alto;13911.0;2903235.0;2903235;414.51;33.6
CE;23.0;1257.0;Ararendá;11485.0;2301257.0;2301257;342.301;33.6
BA;29.0;2104.0;Araci;50336.0;2902104.0;2902104;1496.245;33.6
MG;31.0;54903.0;Rio Casca;12921.0;3154903.0;3154903;384.381;33.6
MG;31.0;71402.0;Vieiras;3780.0;3171402.0;3171402;112.691;33.5
RS;43.0;6551.0;Dom Pedro de Alcântara;2617.0;4306551.0;4306551;78.219;33.5
RN;24.0;11056.0;Tibau;5674.0;2411056.0;2411056;169.365;33.5
PB;25.0;12804.0;Riacho dos Cavalos;8762.0;2512804.0;2512804;262.532;33.4
PR;41.0;9609.0;Guaratuba;44323.0;4109609.0;4109609;1326.67;33.4
MG;31.0;46206.0;Ouro Verde de Minas;5858.0;3146206.0;3146206;175.482;33.4
SP;35.0;18206.0;Guararapes;31872.0;3518206.0;3518206;955.637;33.4
MG;31.0;3603.0;Arantina;2991.0;3103603.0;3103603;89.42;33.4
PR;41.0;28708.0;Vitorino;10280.0;4128708.0;4128708;308.218;33.4
SP;35.0;10807.0;Casa Branca;28786.0;3510807.0;3510807;864.225;33.3
SP;35.0;52601.0;Tabapuã;11499.0;3552601.0;3552601;345.792;33.3
SE;28.0;4904.0;Pacatuba;12709.0;2804904.0;2804904;381.428;33.3
SC;42.0;6405.0;Guaraciaba;11040.0;4206405.0;4206405;331.766;33.3
SC;42.0;9201.0;Lacerdópolis;2296.0;4209201.0;4209201;69.036;33.3
SP;35.0;21606.0;Irapuru;7145.0;3521606.0;3521606;214.461;33.3
MG;31.0;60108.0;Santo Antônio do Grama;4342.0;3160108.0;3160108;130.213;33.3
RN;24.0;12302.0;São José do Campestre;11340.0;2412302.0;2412302;341.115;33.2
SP;35.0;47502.0;Santa Rita do Passa Quatro;25060.0;3547502.0;3547502;754.141;33.2
PA;15.0;5403.0;Ourém;18675.0;1505403.0;1505403;561.71;33.2
RS;43.0;16600.0;Sananduva;16759.0;4316600.0;4316600;504.438;33.2
PB;25.0;6707.0;Imaculada;10550.0;2506707.0;2506707;317.804;33.2
SC;42.0;11801.0;Ouro;7091.0;4211801.0;4211801;213.543;33.2
RN;24.0;13904.0;Taipu;11716.0;2413904.0;2413904;352.818;33.2
RN;24.0;10801.0;Riacho de Santana;4243.0;2410801.0;2410801;128.106;33.1
PR;41.0;11902.0;Jaguapitã;15719.0;4111902.0;4111902;475.004;33.1
GO;52.0;3609.0;Brazabrantes;4149.0;5203609.0;5203609;125.326;33.1
GO;52.0;308.0;Alexânia;28009.0;5200308.0;5200308;846.876;33.1
PA;15.0;4604.0;Mocajuba;28821.0;1504604.0;1504604;871.171;33.1
MG;31.0;23908.0;Entre Rios de Minas;15120.0;3123908.0;3123908;456.796;33.1
RS;43.0;5157.0;Cerro Grande;2429.0;4305157.0;4305157;73.438;33.1
PR;41.0;13502.0;Loanda;23813.0;4113502.0;4113502;722.496;33.0
SP;35.0;12308.0;Conchas;15381.0;3512308.0;3512308;466.12;33.0
SC;42.0;2578.0;Bom Jesus do Oeste;2234.0;4202578.0;4202578;67.777;33.0
BA;29.0;22755.0;Nova Ibiá;6701.0;2922755.0;2922755;203.198;33.0
RS;43.0;10538.0;Itaara;5706.0;4310538.0;4310538;172.801;33.0
ES;32.0;4955.0;São Roque do Canaã;11271.0;3204955.0;3204955;341.944;33.0
CE;23.0;9458.0;Ocara;25218.0;2309458.0;2309458;763.075;33.0
PB;25.0;11004.0;Pedra Branca;3846.0;2511004.0;2511004;116.873;32.9
RN;24.0;13003.0;São Vicente;6514.0;2413003.0;2413003;197.817;32.9
SP;35.0;9452.0;Campina do Monte Alegre;6077.0;3509452.0;3509452;184.479;32.9
PB;25.0;1351.0;Assunção;4342.0;2501351.0;2501351;132.139;32.9
PE;26.0;13909.0;Serra Talhada;98143.0;2613909.0;2613909;2980.007;32.9
MA;21.0;2101.0;Brejo;35322.0;2102101.0;2102101;1073.258;32.9
PI;22.0;9807.0;São Gonçalo do Piauí;4944.0;2209807.0;2209807;150.495;32.9
CE;23.0;12007.0;Santana do Acaraú;32043.0;2312007.0;2312007;972.573;32.9
MA;21.0;3901.0;Duque Bacelar;10448.0;2103901.0;2103901;317.494;32.9
RS;43.0;14753.0;Poço das Antas;2222.0;4314753.0;4314753;67.618;32.9
SP;35.0;53906.0;Tarabai;6635.0;3553906.0;3553906;201.385;32.9
PR;41.0;9708.0;Ibaiti;29440.0;4109708.0;4109708;898.221;32.8
SC;42.0;7700.0;Ipumirim;8065.0;4207700.0;4207700;245.921;32.8
ES;32.0;1001.0;Boa Esperança;14079.0;3201001.0;3201001;428.716;32.8
PI;22.0;5458.0;Joca Marques;5535.0;2205458.0;2205458;169.005;32.8
SC;42.0;14607.0;Rio do Oeste;8008.0;4214607.0;4214607;245.057;32.7
BA;29.0;31103.0;Tanquinho;7983.0;2931103.0;2931103;243.839;32.7
RS;43.0;15404.0;Redentora;9934.0;4315404.0;4315404;303.705;32.7
BA;29.0;13705.0;Inhambupe;35397.0;2913705.0;2913705;1082.283;32.7
MG;31.0;66006.0;Senhora de Oliveira;5584.0;3166006.0;3166006;170.749;32.7
MA;21.0;9205.0;Presidente Juscelino;11616.0;2109205.0;2109205;355.568;32.7
MG;31.0;48103.0;Patrocínio;93852.0;3148103.0;3148103;2874.344;32.7
MG;31.0;48301.0;Paula Cândido;8786.0;3148301.0;3148301;268.321;32.7
MG;31.0;62807.0;São João Evangelista;15617.0;3162807.0;3162807;478.183;32.7
SP;35.0;15202.0;Estrela d'Oeste;9655.0;3515202.0;3515202;296.281;32.6
PR;41.0;8106.0;Flórida;2704.0;4108106.0;4108106;83.046;32.6
RN;24.0;7906.0;Monte das Gameleiras;2343.0;2407906.0;2407906;71.946;32.6
SP;35.0;47700.0;Santo Anastácio;18045.0;3547700.0;3547700;552.876;32.6
RS;43.0;19109.0;São Martinho;5589.0;4319109.0;4319109;171.245;32.6
SP;35.0;29500.0;Mendonça;6369.0;3529500.0;3529500;195.151;32.6
BA;29.0;1809.0;Antônio Gonçalves;11236.0;2901809.0;2901809;345.284;32.5
RS;43.0;16428.0;Sagrada Família;2529.0;4316428.0;4316428;77.889;32.5
CE;23.0;10506.0;Pedra Branca;42257.0;2310506.0;2310506;1302.081;32.5
MG;31.0;66709.0;Serra dos Aimorés;6936.0;3166709.0;3166709;213.574;32.5
PR;41.0;8957.0;Guamiranga;7961.0;4108957.0;4108957;244.795;32.5
RN;24.0;5702.0;Jardim do Seridó;11952.0;2405702.0;2405702;367.645;32.5
SP;35.0;48302.0;Santo Expedito;3063.0;3548302.0;3548302;94.465;32.4
PB;25.0;16409.0;Tacima;7934.0;2516409.0;2516409;245.236;32.4
MG;31.0;15805.0;Centralina;10440.0;3115805.0;3115805;322.385;32.4
PR;41.0;25605.0;São Mateus do Sul;43413.0;4125605.0;4125605;1341.714;32.4
MA;21.0;2705.0;Cantanhede;24976.0;2102705.0;2102705;773.01;32.3
RS;43.0;12054.0;Marques de Souza;4050.0;4312054.0;4312054;125.714;32.2
PR;41.0;13007.0;Jussara;6795.0;4113007.0;4113007;210.869;32.2
MG;31.0;46305.0;Padre Paraíso;17537.0;3146305.0;3146305;544.375;32.2
SC;42.0;7809.0;Irani;10497.0;4207809.0;4207809;325.862;32.2
PB;25.0;4405.0;Conceição;18723.0;2504405.0;2504405;580.65;32.2
MA;21.0;6300.0;Magalhães de Almeida;14001.0;2106300.0;2106300;434.433;32.2
PA;15.0;7409.0;São Francisco do Pará;15418.0;1507409.0;1507409;479.441;32.2
MA;21.0;1251.0;Bacabeira;17414.0;2101251.0;2101251;542.962;32.1
SP;35.0;17406.0;Guaíra;40424.0;3517406.0;3517406;1258.465;32.1
PA;15.0;7474.0;São João de Pirabas;21447.0;1507474.0;1507474;668.434;32.1
PR;41.0;23204.0;Santa Cecília do Pavão;3375.0;4123204.0;4123204;105.076;32.1
RJ;33.0;4151.0;Quissamã;23126.0;3304151.0;3304151;719.643;32.1
